index,cidade_india,data,tipo_cartao,tipo_despesa,genero_titular,valor
20325,Pune,2014-03-28,Gold,mercado,M,78705
20326,Lucknow,2014-07-11,Signature,mercado,M,106542
20327,Hyderabad,2013-11-18,Signature,contas,M,271558
20328,Pune,2014-08-27,Silver,alimentacao,F,222109
20329,Lucknow,2013-10-17,Silver,entretenimento,M,266152
20330,Kanpur,2014-06-21,Gold,alimentacao,F,276294
20331,Kanpur,2014-08-01,Gold,entretenimento,M,293632
20332,Jaipur,2015-02-05,Signature,combustivel,F,110129
20333,Jaipur,2014-09-18,Silver,contas,M,266209
20334,Chennai,2014-11-30,Signature,combustivel,F,54851
20335,Surat,2014-12-02,Silver,combustivel,M,164730
20336,Hyderabad,2014-05-31,Signature,alimentacao,M,47057
20337,Kolkata,2014-08-06,Signature,alimentacao,M,44249
20338,Jaipur,2014-08-13,Signature,contas,M,1351
20339,Hyderabad,2014-09-14,Gold,entretenimento,M,149072
20340,Lucknow,2014-12-14,Gold,mercado,F,179442
20341,Kolkata,2013-10-06,Silver,combustivel,M,144756
20342,Surat,2015-02-02,Platinum,contas,F,196916
20343,Kolkata,2015-01-13,Gold,contas,M,74966
20344,Lucknow,2015-03-14,Gold,contas,F,121257
20345,Chennai,2014-11-09,Silver,contas,F,26597
20346,Hyderabad,2014-07-14,Platinum,entretenimento,M,4056
20347,Pune,2014-09-12,Signature,combustivel,F,285475
20348,Chennai,2015-04-10,Platinum,mercado,M,222729
20349,Jaipur,2014-01-03,Gold,alimentacao,F,37828
20350,Kolkata,2014-01-22,Signature,combustivel,M,167218
20351,Hyderabad,2014-01-02,Signature,mercado,F,145698
20352,Lucknow,2013-10-13,Platinum,combustivel,M,144090
20353,Kanpur,2014-03-25,Silver,mercado,F,242537
20354,Chennai,2013-11-08,Silver,entretenimento,M,154826
20355,Hyderabad,2014-03-23,Gold,alimentacao,F,145695
20356,Pune,2014-04-21,Signature,mercado,M,284294
20357,Surat,2014-09-09,Gold,alimentacao,F,72175
20358,Hyderabad,2014-09-12,Silver,entretenimento,M,202322
20359,Kanpur,2014-03-12,Silver,mercado,F,271759
20360,Jaipur,2015-01-16,Gold,mercado,F,89334
20361,Hyderabad,2014-05-14,Silver,mercado,M,283669
20362,Lucknow,2014-02-21,Signature,contas,M,55764
20363,Kanpur,2014-02-22,Platinum,entretenimento,F,215335
20364,Kanpur,2014-01-29,Silver,contas,M,126876
20365,Chennai,2015-02-27,Gold,contas,F,8636
20366,Pune,2015-02-28,Signature,combustivel,F,94640
20367,Pune,2015-05-16,Platinum,contas,F,137328
20368,Jaipur,2014-04-01,Platinum,entretenimento,M,118570
20369,Jaipur,2015-02-06,Gold,mercado,F,101445
20370,Chennai,2013-12-10,Silver,entretenimento,M,37699
20371,Pune,2015-03-07,Gold,entretenimento,F,172119
20372,Lucknow,2013-10-17,Silver,mercado,F,128056
20373,Surat,2015-05-08,Silver,entretenimento,M,39076
20374,Pune,2014-04-07,Gold,alimentacao,M,298646
20375,Jaipur,2014-05-31,Silver,combustivel,M,67694
20376,Kolkata,2014-12-17,Signature,mercado,F,258558
20377,Kanpur,2013-12-11,Platinum,entretenimento,M,212973
20378,Lucknow,2015-04-17,Signature,combustivel,M,57346
20379,Pune,2013-12-25,Gold,combustivel,F,25699
20380,Hyderabad,2013-11-12,Gold,entretenimento,M,87513
20381,Surat,2014-12-14,Gold,mercado,F,43693
20382,Chennai,2014-05-15,Platinum,entretenimento,M,121547
20383,Lucknow,2015-05-15,Signature,entretenimento,M,35046
20384,Hyderabad,2014-08-09,Silver,contas,M,211975
20385,Lucknow,2013-11-27,Gold,entretenimento,M,2258
20386,Pune,2014-10-29,Platinum,contas,F,118669
20387,Jaipur,2015-01-06,Gold,entretenimento,F,36568
20388,Jaipur,2015-04-17,Platinum,contas,F,151438
20389,Surat,2015-03-26,Silver,contas,M,251120
20390,Hyderabad,2014-04-03,Silver,mercado,M,2333
20391,Pune,2014-08-08,Gold,combustivel,F,148450
20392,Jaipur,2015-05-19,Signature,combustivel,F,48428
20393,Lucknow,2013-10-17,Silver,entretenimento,F,245108
20394,Jaipur,2013-12-24,Signature,combustivel,M,11045
20395,Pune,2014-06-03,Platinum,alimentacao,M,188794
20396,Jaipur,2014-04-02,Gold,entretenimento,F,35288
20397,Kanpur,2014-01-09,Silver,alimentacao,M,274430
20398,Kanpur,2013-11-06,Gold,combustivel,F,289988
20399,Hyderabad,2013-12-19,Gold,combustivel,M,62830
20400,Hyderabad,2014-01-13,Platinum,mercado,F,90490
20401,Surat,2014-10-27,Silver,contas,M,100511
20402,Kanpur,2014-12-03,Signature,contas,M,158399
20403,Surat,2014-04-21,Gold,contas,F,221274
20404,Jaipur,2013-11-24,Platinum,contas,M,126745
20405,Kolkata,2014-04-11,Silver,contas,F,183404
20406,Lucknow,2015-04-04,Platinum,contas,M,225198
20407,Pune,2014-03-24,Signature,combustivel,F,133521
20408,Chennai,2014-08-25,Platinum,mercado,F,30636
20409,Pune,2014-10-05,Silver,mercado,M,23978
20410,Jaipur,2014-09-25,Signature,entretenimento,F,176834
20411,Chennai,2013-12-27,Silver,mercado,F,7670
20412,Kolkata,2015-01-18,Platinum,contas,M,280280
20413,Kanpur,2014-08-01,Silver,combustivel,M,97603
20414,Lucknow,2014-06-24,Platinum,mercado,F,100715
20415,Lucknow,2015-02-23,Gold,alimentacao,F,193924
20416,Kolkata,2014-05-06,Silver,entretenimento,F,119943
20417,Kanpur,2015-01-12,Gold,alimentacao,M,239291
20418,Surat,2014-09-29,Silver,entretenimento,M,7527
20419,Kanpur,2014-03-06,Silver,mercado,M,241716
20420,Lucknow,2014-03-20,Gold,contas,F,117213
20421,Jaipur,2015-04-13,Platinum,alimentacao,M,185137
20422,Kanpur,2014-03-02,Gold,mercado,F,190569
20423,Hyderabad,2014-07-07,Platinum,mercado,M,284734
20424,Kanpur,2014-11-17,Gold,mercado,F,284056
20425,Hyderabad,2015-02-24,Gold,mercado,M,73130
20426,Chennai,2015-01-15,Signature,contas,M,222154
20427,Kolkata,2014-07-06,Platinum,entretenimento,M,175609
20428,Hyderabad,2015-04-26,Gold,contas,F,245581
20429,Kanpur,2014-07-09,Gold,entretenimento,F,266544
20430,Kanpur,2014-05-18,Gold,contas,F,201943
20431,Surat,2015-02-22,Platinum,entretenimento,M,191203
20432,Kanpur,2014-08-14,Signature,combustivel,F,186290
20433,Jaipur,2014-10-09,Gold,combustivel,F,134523
20434,Jaipur,2013-11-24,Platinum,alimentacao,F,11000
20435,Kanpur,2014-05-18,Signature,contas,F,113569
20436,Kanpur,2014-11-12,Signature,contas,M,39896
20437,Jaipur,2014-10-16,Gold,alimentacao,M,44704
20438,Lucknow,2015-03-30,Silver,entretenimento,F,73834
20439,Jaipur,2013-12-24,Silver,mercado,M,6945
20440,Kolkata,2015-04-29,Gold,entretenimento,M,82210
20441,Surat,2014-01-28,Gold,contas,M,167758
20442,Chennai,2014-06-19,Silver,mercado,F,292650
20443,Hyderabad,2014-10-09,Platinum,combustivel,M,30878
20444,Kolkata,2014-04-03,Signature,mercado,M,274856
20445,Chennai,2015-01-20,Signature,alimentacao,M,176327
20446,Chennai,2015-01-29,Silver,entretenimento,F,186471
20447,Kanpur,2015-04-10,Signature,mercado,M,137346
20448,Jaipur,2013-11-24,Gold,contas,M,42176
20449,Kolkata,2013-10-26,Signature,entretenimento,F,210228
20450,Surat,2015-04-13,Platinum,mercado,M,270894
20451,Hyderabad,2015-03-14,Silver,contas,F,223955
20452,Surat,2014-01-10,Platinum,combustivel,F,285472
20453,Surat,2015-03-03,Gold,alimentacao,F,2138
20454,Hyderabad,2014-08-23,Silver,mercado,F,130388
20455,Chennai,2014-02-09,Gold,entretenimento,M,209668
20456,Kanpur,2015-04-23,Signature,entretenimento,F,283939
20457,Lucknow,2013-10-06,Gold,entretenimento,F,71412
20458,Hyderabad,2014-04-10,Gold,combustivel,F,105423
20459,Lucknow,2014-08-28,Platinum,combustivel,M,83230
20460,Chennai,2014-03-18,Gold,contas,M,62817
20461,Surat,2013-10-11,Gold,combustivel,F,181899
20462,Hyderabad,2015-05-25,Platinum,entretenimento,M,47315
20463,Kanpur,2014-11-06,Silver,alimentacao,M,244483
20464,Kanpur,2013-12-01,Signature,combustivel,M,239304
20465,Lucknow,2015-01-12,Silver,contas,F,38827
20466,Lucknow,2015-01-15,Silver,mercado,M,218635
20467,Kolkata,2015-05-14,Signature,contas,F,194619
20468,Kolkata,2014-03-21,Signature,contas,F,173456
20469,Hyderabad,2015-01-28,Platinum,alimentacao,M,104631
20470,Pune,2015-04-30,Platinum,alimentacao,M,73441
20471,Jaipur,2013-11-16,Signature,mercado,M,267156
20472,Chennai,2014-09-25,Gold,alimentacao,F,257181
20473,Lucknow,2013-11-07,Platinum,mercado,F,293640
20474,Surat,2014-06-30,Platinum,entretenimento,F,296816
20475,Chennai,2014-10-09,Gold,mercado,F,277205
20476,Surat,2014-10-07,Silver,contas,F,105710
20477,Surat,2014-01-23,Gold,combustivel,M,108328
20478,Pune,2013-11-10,Gold,entretenimento,M,1972
20479,Hyderabad,2014-02-03,Gold,alimentacao,M,236013
20480,Jaipur,2014-10-23,Silver,mercado,M,22962
20481,Lucknow,2015-04-03,Gold,alimentacao,F,284669
20482,Surat,2014-03-06,Platinum,contas,F,297212
20483,Jaipur,2014-12-26,Platinum,mercado,M,48216
20484,Hyderabad,2013-11-08,Silver,entretenimento,M,39070
20485,Hyderabad,2015-05-09,Platinum,alimentacao,M,23734
20486,Pune,2015-05-15,Signature,contas,F,116656
20487,Pune,2013-10-11,Platinum,alimentacao,F,146184
20488,Pune,2014-10-08,Signature,entretenimento,M,212454
20489,Pune,2015-02-26,Signature,contas,F,237265
20490,Jaipur,2014-04-06,Silver,entretenimento,M,248811
20491,Kolkata,2014-05-08,Gold,alimentacao,F,68462
20492,Hyderabad,2015-04-22,Platinum,mercado,M,123306
20493,Pune,2014-08-10,Signature,mercado,M,243119
20494,Pune,2014-07-08,Signature,contas,F,87809
20495,Pune,2013-11-26,Silver,entretenimento,F,7898
20496,Kolkata,2014-01-03,Signature,entretenimento,M,164227
20497,Chennai,2014-10-23,Gold,alimentacao,F,131391
20498,Lucknow,2014-03-01,Silver,mercado,M,209290
20499,Kolkata,2013-12-26,Signature,alimentacao,F,194111
20500,Pune,2014-09-09,Silver,combustivel,M,79872
20501,Kolkata,2013-11-19,Signature,mercado,F,54105
20502,Jaipur,2014-01-13,Gold,combustivel,F,193847
20503,Jaipur,2015-02-19,Platinum,mercado,F,292068
20504,Chennai,2014-10-15,Gold,entretenimento,M,81784
20505,Chennai,2014-06-06,Silver,alimentacao,M,180969
20506,Lucknow,2014-01-16,Gold,combustivel,M,5024
20507,Pune,2014-09-05,Gold,contas,F,200661
20508,Pune,2014-09-05,Gold,alimentacao,F,146365
20509,Kolkata,2014-02-10,Silver,combustivel,F,167253
20510,Kolkata,2014-12-21,Silver,mercado,M,187494
20511,Kanpur,2014-08-18,Gold,alimentacao,F,151924
20512,Hyderabad,2014-09-17,Gold,contas,F,33659
20513,Lucknow,2014-02-22,Platinum,entretenimento,F,292598
20514,Kanpur,2013-12-12,Silver,contas,M,124601
20515,Jaipur,2015-05-08,Platinum,contas,F,179780
20516,Pune,2015-01-30,Signature,entretenimento,F,144816
20517,Hyderabad,2014-02-09,Platinum,alimentacao,M,21537
20518,Chennai,2014-07-03,Signature,combustivel,F,265539
20519,Chennai,2014-01-12,Silver,entretenimento,F,276170
20520,Chennai,2015-03-08,Gold,contas,F,166408
20521,Surat,2014-06-06,Signature,mercado,M,294679
20522,Chennai,2014-03-17,Gold,mercado,F,45962
20523,Kolkata,2014-12-25,Silver,contas,M,25341
20524,Lucknow,2014-09-06,Platinum,combustivel,F,191514
20525,Surat,2013-11-11,Gold,entretenimento,F,147983
20526,Chennai,2014-11-11,Platinum,entretenimento,F,15099
20527,Kolkata,2014-01-09,Platinum,entretenimento,M,182550
20528,Hyderabad,2014-09-14,Platinum,alimentacao,F,67504
20529,Kolkata,2014-06-19,Signature,entretenimento,M,277288
20530,Kanpur,2013-12-21,Platinum,mercado,M,228845
20531,Hyderabad,2014-11-30,Gold,mercado,F,199036
20532,Pune,2014-09-15,Platinum,alimentacao,F,247289
20533,Hyderabad,2015-04-06,Gold,mercado,F,139738
20534,Pune,2014-02-15,Silver,mercado,F,118121
20535,Jaipur,2014-08-16,Signature,alimentacao,F,93576
20536,Hyderabad,2015-04-06,Gold,alimentacao,F,143880
20537,Hyderabad,2015-02-14,Gold,combustivel,F,211941
20538,Jaipur,2015-02-18,Signature,entretenimento,M,98540
20539,Hyderabad,2015-03-01,Signature,alimentacao,F,199564
20540,Hyderabad,2014-10-28,Platinum,combustivel,M,116365
20541,Pune,2014-06-03,Platinum,alimentacao,M,42732
20542,Surat,2014-01-25,Gold,contas,F,139913
20543,Kolkata,2014-08-03,Silver,entretenimento,M,192665
20544,Pune,2014-04-22,Platinum,alimentacao,M,57062
20545,Chennai,2014-10-03,Silver,alimentacao,M,230301
20546,Lucknow,2015-04-21,Silver,mercado,M,73243
20547,Surat,2014-01-12,Gold,alimentacao,F,196723
20548,Surat,2014-03-06,Gold,combustivel,M,103342
20549,Surat,2014-10-12,Gold,combustivel,M,50198
20550,Kolkata,2014-07-18,Gold,combustivel,M,32845
20551,Chennai,2013-11-20,Gold,entretenimento,F,80992
20552,Jaipur,2015-01-10,Signature,alimentacao,F,11147
20553,Pune,2014-07-20,Gold,contas,M,163103
20554,Chennai,2014-04-16,Silver,mercado,F,292340
20555,Kolkata,2015-01-11,Platinum,alimentacao,M,206502
20556,Hyderabad,2015-01-09,Signature,mercado,F,13564
20557,Lucknow,2014-05-31,Silver,mercado,F,211285
20558,Kolkata,2013-10-11,Platinum,contas,M,223239
20559,Pune,2015-04-20,Platinum,combustivel,F,165584
20560,Pune,2014-12-12,Gold,alimentacao,M,50332
20561,Jaipur,2015-04-26,Platinum,entretenimento,F,57151
20562,Surat,2014-01-24,Gold,mercado,M,75283
20563,Hyderabad,2015-01-07,Signature,contas,M,252296
20564,Hyderabad,2014-07-02,Signature,mercado,M,55604
20565,Surat,2015-02-12,Gold,entretenimento,F,103800
20566,Kanpur,2014-01-14,Gold,contas,M,18610
20567,Kolkata,2014-01-16,Platinum,mercado,F,64677
20568,Lucknow,2013-10-26,Gold,contas,M,166067
20569,Chennai,2015-02-15,Signature,alimentacao,M,143856
20570,Pune,2014-02-27,Gold,mercado,M,72425
20571,Lucknow,2014-09-27,Gold,combustivel,M,8488
20572,Kanpur,2014-02-11,Silver,contas,F,41718
20573,Pune,2014-05-24,Silver,contas,F,249134
20574,Hyderabad,2014-10-05,Platinum,entretenimento,M,290375
20575,Hyderabad,2013-10-25,Platinum,contas,M,109714
20576,Kanpur,2015-02-13,Signature,entretenimento,M,92627
20577,Chennai,2014-11-29,Silver,mercado,F,217458
20578,Kolkata,2013-11-24,Platinum,combustivel,M,181443
20579,Pune,2015-04-30,Silver,entretenimento,M,127285
20580,Hyderabad,2014-05-27,Platinum,mercado,F,60225
20581,Surat,2014-06-17,Silver,combustivel,M,227542
20582,Pune,2014-01-21,Platinum,alimentacao,F,196832
20583,Hyderabad,2014-07-04,Platinum,alimentacao,F,208990
20584,Hyderabad,2014-04-30,Signature,entretenimento,F,235659
20585,Hyderabad,2014-03-30,Platinum,alimentacao,M,22823
20586,Surat,2015-03-24,Platinum,combustivel,F,202483
20587,Kolkata,2015-05-19,Signature,alimentacao,F,251675
20588,Jaipur,2014-07-27,Silver,contas,F,80907
20589,Chennai,2013-11-17,Platinum,contas,F,49788
20590,Kanpur,2013-12-26,Platinum,alimentacao,M,69263
20591,Pune,2014-06-07,Signature,entretenimento,F,36256
20592,Kanpur,2014-12-29,Platinum,mercado,M,258451
20593,Kanpur,2015-01-25,Silver,entretenimento,F,104145
20594,Jaipur,2014-08-07,Gold,entretenimento,M,27388
20595,Jaipur,2015-02-09,Platinum,mercado,F,218577
20596,Surat,2014-07-21,Gold,entretenimento,F,82678
20597,Kolkata,2014-01-30,Platinum,entretenimento,F,291845
20598,Kanpur,2014-10-06,Signature,entretenimento,F,67264
20599,Jaipur,2014-08-26,Silver,contas,M,179079
20600,Kolkata,2015-01-06,Silver,alimentacao,F,189703
20601,Kanpur,2014-07-03,Signature,contas,F,228087
20602,Hyderabad,2013-10-12,Signature,entretenimento,F,238375
20603,Chennai,2014-08-14,Gold,contas,F,127175
20604,Surat,2014-04-05,Gold,entretenimento,F,263445
20605,Chennai,2014-10-29,Platinum,entretenimento,M,215424
20606,Chennai,2015-02-18,Gold,contas,F,114910
20607,Lucknow,2015-04-12,Signature,alimentacao,F,248959
20608,Hyderabad,2014-10-07,Silver,mercado,M,109260
20609,Pune,2014-03-14,Signature,mercado,F,253376
20610,Chennai,2013-12-13,Gold,alimentacao,M,140533
20611,Surat,2013-11-19,Platinum,entretenimento,F,284181
20612,Surat,2014-12-31,Silver,mercado,M,119707
20613,Lucknow,2015-01-27,Signature,alimentacao,F,167140
20614,Surat,2014-11-05,Gold,entretenimento,F,182268
20615,Jaipur,2014-10-18,Platinum,alimentacao,M,82428
20616,Kanpur,2014-09-27,Signature,contas,F,224814
20617,Kolkata,2014-08-07,Platinum,entretenimento,M,29400
20618,Lucknow,2014-03-16,Gold,combustivel,M,39047
20619,Lucknow,2014-01-16,Gold,mercado,F,23166
20620,Lucknow,2014-11-22,Signature,combustivel,F,256826
20621,Jaipur,2014-04-27,Platinum,combustivel,M,248856
20622,Kanpur,2014-08-17,Silver,alimentacao,F,54329
20623,Pune,2014-03-13,Gold,alimentacao,F,19916
20624,Pune,2013-10-05,Silver,alimentacao,F,38978
20625,Chennai,2014-08-03,Gold,combustivel,M,4790
20626,Surat,2014-02-06,Silver,alimentacao,M,139179
20627,Surat,2014-07-22,Platinum,alimentacao,F,292539
20628,Lucknow,2013-11-17,Gold,contas,F,118995
20629,Kanpur,2013-12-13,Platinum,combustivel,M,170995
20630,Hyderabad,2014-07-08,Platinum,entretenimento,M,180345
20631,Kolkata,2014-05-31,Signature,contas,F,11060
20632,Surat,2014-03-01,Silver,contas,M,233989
20633,Chennai,2015-04-04,Silver,contas,M,56241
20634,Kanpur,2014-01-25,Gold,contas,M,204117
20635,Surat,2013-11-27,Silver,combustivel,F,187029
20636,Kanpur,2015-02-12,Gold,combustivel,F,273843
20637,Lucknow,2015-03-02,Signature,alimentacao,F,34902
20638,Pune,2015-01-26,Platinum,alimentacao,F,251841
20639,Kanpur,2014-05-31,Signature,mercado,M,264989
20640,Chennai,2014-10-05,Silver,contas,M,32958
20641,Chennai,2014-07-14,Gold,alimentacao,F,133659
20642,Chennai,2014-01-03,Signature,entretenimento,F,185757
20643,Hyderabad,2014-12-08,Platinum,combustivel,F,89559
20644,Pune,2014-02-19,Gold,contas,M,10530
20645,Chennai,2015-01-31,Gold,mercado,M,232224
20646,Jaipur,2013-10-05,Platinum,contas,M,246855
20647,Surat,2014-10-27,Silver,contas,M,122997
20648,Lucknow,2015-03-25,Silver,mercado,F,261681
20649,Lucknow,2014-02-06,Gold,entretenimento,M,47818
20650,Lucknow,2014-04-15,Signature,alimentacao,F,231595
20651,Lucknow,2015-01-18,Gold,contas,M,217806
20652,Pune,2014-07-03,Signature,contas,M,34133
20653,Lucknow,2014-04-20,Silver,alimentacao,M,265792
20654,Hyderabad,2014-12-29,Signature,mercado,F,194647
20655,Pune,2013-10-12,Platinum,mercado,F,105371
20656,Kolkata,2014-11-19,Silver,entretenimento,F,184683
20657,Pune,2014-01-14,Signature,combustivel,F,287636
20658,Surat,2014-04-24,Gold,combustivel,M,146860
20659,Jaipur,2014-04-01,Signature,contas,F,190198
20660,Chennai,2015-05-01,Signature,entretenimento,M,196664
20661,Hyderabad,2014-10-05,Gold,alimentacao,M,39137
20662,Kolkata,2014-04-17,Platinum,mercado,M,32961
20663,Pune,2015-01-17,Signature,contas,F,150565
20664,Kanpur,2014-11-05,Silver,alimentacao,F,197449
20665,Jaipur,2014-12-11,Silver,alimentacao,F,5624
20666,Jaipur,2014-04-03,Silver,entretenimento,F,233156
20667,Kanpur,2014-04-17,Signature,contas,F,96853
20668,Lucknow,2014-01-24,Platinum,contas,F,145712
20669,Hyderabad,2014-11-08,Platinum,combustivel,M,282631
20670,Kolkata,2014-12-23,Silver,entretenimento,F,232006
20671,Kolkata,2014-12-24,Signature,contas,M,167742
20672,Pune,2015-02-17,Silver,contas,M,265189
20673,Lucknow,2014-11-15,Silver,alimentacao,M,232256
20674,Lucknow,2014-09-29,Silver,combustivel,M,272774
20675,Hyderabad,2014-02-22,Silver,alimentacao,M,73143
20676,Surat,2014-02-01,Signature,alimentacao,M,81675
20677,Jaipur,2014-10-19,Silver,mercado,F,63641
20678,Kolkata,2013-12-18,Platinum,entretenimento,M,138444
20679,Lucknow,2014-09-24,Gold,contas,F,243702
20680,Pune,2014-09-02,Silver,mercado,F,267127
20681,Chennai,2014-11-18,Silver,contas,M,272299
20682,Surat,2013-10-07,Silver,alimentacao,M,70282
20683,Jaipur,2015-05-04,Signature,entretenimento,F,244751
20684,Lucknow,2014-07-24,Platinum,entretenimento,M,256229
20685,Hyderabad,2014-01-07,Gold,entretenimento,M,107264
20686,Hyderabad,2014-06-27,Silver,contas,F,30766
20687,Lucknow,2014-06-24,Platinum,combustivel,M,196932
20688,Lucknow,2015-03-05,Silver,mercado,F,67305
20689,Hyderabad,2015-05-01,Silver,entretenimento,F,4402
20690,Chennai,2014-05-04,Signature,alimentacao,M,198249
20691,Chennai,2014-04-09,Platinum,contas,F,233001
20692,Kolkata,2014-06-25,Platinum,contas,M,279639
20693,Chennai,2014-03-15,Platinum,mercado,F,108656
20694,Pune,2014-08-09,Platinum,alimentacao,M,280821
20695,Lucknow,2015-04-02,Silver,contas,M,24298
20696,Hyderabad,2015-01-17,Silver,entretenimento,F,69073
20697,Chennai,2014-02-01,Silver,alimentacao,M,260085
20698,Surat,2013-12-09,Signature,alimentacao,F,223189
20699,Kolkata,2014-05-25,Gold,alimentacao,M,136561
20700,Kolkata,2014-01-07,Signature,combustivel,M,266542
20701,Hyderabad,2014-09-17,Gold,combustivel,M,283383
20702,Kanpur,2014-09-17,Signature,contas,F,191955
20703,Surat,2014-07-18,Gold,entretenimento,F,65443
20704,Jaipur,2013-12-28,Platinum,entretenimento,M,174487
20705,Kolkata,2013-12-22,Gold,contas,M,172865
20706,Kanpur,2014-12-28,Platinum,contas,F,170435
20707,Lucknow,2014-07-04,Platinum,entretenimento,M,211815
20708,Kolkata,2014-11-24,Silver,contas,M,148966
20709,Kanpur,2015-04-12,Silver,contas,M,54400
20710,Pune,2013-12-08,Gold,mercado,F,15103
20711,Lucknow,2014-05-02,Platinum,entretenimento,M,257744
20712,Surat,2014-04-09,Signature,mercado,F,245132
20713,Kolkata,2015-02-21,Gold,contas,F,167700
20714,Surat,2014-04-04,Platinum,entretenimento,M,109343
20715,Jaipur,2014-01-08,Gold,combustivel,M,212637
20716,Kanpur,2014-12-07,Platinum,entretenimento,M,212208
20717,Lucknow,2013-12-20,Gold,mercado,F,149686
20718,Kolkata,2015-04-13,Gold,mercado,F,249367
20719,Jaipur,2014-05-10,Platinum,alimentacao,F,34422
20720,Kanpur,2014-07-09,Signature,combustivel,M,80920
20721,Hyderabad,2013-10-23,Platinum,entretenimento,M,198227
20722,Hyderabad,2014-06-29,Signature,mercado,F,268043
20723,Kolkata,2014-08-13,Silver,entretenimento,M,145136
20724,Kolkata,2014-02-07,Platinum,combustivel,F,36778
20725,Jaipur,2015-01-15,Gold,entretenimento,M,279138
20726,Pune,2013-10-21,Platinum,contas,M,118498
20727,Kanpur,2014-06-04,Platinum,mercado,F,101106
